MonitoringPoint,SerialNumber,TimeStamp,Date,Time,Pressure,Temperature,WaterLevel
39,R8979,16/06/2020 05.00,16/06/2020,05.00.00,1064.48,9.62,31.18
39,R8979,16/06/2020 06.00,16/06/2020,06.00.00,1064.18,9.65,30.68
39,R8979,16/06/2020 07.00,16/06/2020,07.00.00,1064.36,9.73,31.18
39,R8979,16/06/2020 08.00,16/06/2020,08.00.00,1064.48,9.85,30.93
39,R8979,16/06/2020 09.00,16/06/2020,09.00.00,1064.36,10.01,30.91
39,R8979,16/06/2020 10.00,16/06/2020,10.00.00,1064.36,10.21,31.23
39,R8979,16/06/2020 11.00,16/06/2020,11.00.00,1064.07,10.37,31.57
39,R8979,16/06/2020 12.00,16/06/2020,12.00.00,1063.72,10.53,31.59
39,R8979,16/06/2020 13.00,16/06/2020,13.00.00,1063.72,10.65,31.92
39,R8979,16/06/2020 14.00,16/06/2020,14.00.00,1063.54,10.72,31.74
39,R8979,16/06/2020 15.00,16/06/2020,15.00.00,1063.43,10.74,31.75
39,R8979,16/06/2020 16.00,16/06/2020,16.00.00,1063.54,10.72,31.79
39,R8979,16/06/2020 17.00,16/06/2020,17.00.00,1063.25,10.65,31.70
39,R8979,16/06/2020 18.00,16/06/2020,18.00.00,1062.96,10.56,32.08
39,R8979,16/06/2020 19.00,16/06/2020,19.00.00,1062.67,10.47,31.67
39,R8979,16/06/2020 20.00,16/06/2020,20.00.00,1063.08,10.38,31.95
39,R8979,16/06/2020 21.00,16/06/2020,21.00.00,1062.67,10.22,31.79
39,R8979,16/06/2020 22.00,16/06/2020,22.00.00,1062.78,10.13,31.61
39,R8979,16/06/2020 23.00,16/06/2020,23.00.00,1062.78,10.05,31.41
39,R8979,17/06/2020 00.00,17/06/2020,00.00.00,1062.96,9.98,31.53
39,R8979,17/06/2020 01.00,17/06/2020,01.00.00,1062.67,9.89,31.49
39,R8979,17/06/2020 02.00,17/06/2020,02.00.00,1062.67,9.84,31.62
39,R8979,17/06/2020 03.00,17/06/2020,03.00.00,1062.49,9.86,31.37
39,R8979,17/06/2020 04.00,17/06/2020,04.00.00,1062.38,9.85,31.20
39,R8979,17/06/2020 05.00,17/06/2020,05.00.00,1062.49,9.87,31.07
39,R8979,17/06/2020 06.00,17/06/2020,06.00.00,1062.49,9.90,30.87
39,R8979,17/06/2020 07.00,17/06/2020,07.00.00,1062.78,9.96,31.03
39,R8979,17/06/2020 08.00,17/06/2020,08.00.00,1062.78,10.01,31.16
39,R8979,17/06/2020 09.00,17/06/2020,09.00.00,1063.08,10.16,31.58
39,R8979,17/06/2020 10.00,17/06/2020,10.00.00,1062.96,10.33,31.46
39,R8979,17/06/2020 11.00,17/06/2020,11.00.00,1062.96,10.48,31.46
39,R8979,17/06/2020 12.00,17/06/2020,12.00.00,1063.13,10.49,31.96
39,R8979,17/06/2020 13.00,17/06/2020,13.00.00,1063.13,10.57,31.71
39,R8979,17/06/2020 14.00,17/06/2020,14.00.00,1062.67,10.63,31.42
39,R8979,17/06/2020 15.00,17/06/2020,15.00.00,1062.78,10.64,31.86
39,R8979,17/06/2020 16.00,17/06/2020,16.00.00,1062.67,10.64,31.87
39,R8979,17/06/2020 17.00,17/06/2020,17.00.00,1062.32,10.58,31.82
39,R8979,17/06/2020 18.00,17/06/2020,18.00.00,1062.38,10.54,31.88
39,R8979,17/06/2020 19.00,17/06/2020,19.00.00,1062.38,10.49,32.08
39,R8979,17/06/2020 20.00,17/06/2020,20.00.00,1062.20,10.43,31.90
39,R8979,17/06/2020 21.00,17/06/2020,21.00.00,1062.67,10.37,31.92
39,R8979,17/06/2020 22.00,17/06/2020,22.00.00,1063.25,10.27,32.08
39,R8979,17/06/2020 23.00,17/06/2020,23.00.00,1063.43,10.20,31.88
39,R8979,18/06/2020 00.00,18/06/2020,00.00.00,1063.31,10.14,31.76
39,R8979,18/06/2020 01.00,18/06/2020,01.00.00,1062.96,10.07,31.78
39,R8979,18/06/2020 02.00,18/06/2020,02.00.00,1062.78,10.02,31.73
39,R8979,18/06/2020 03.00,18/06/2020,03.00.00,1062.67,10.01,31.74
39,R8979,18/06/2020 04.00,18/06/2020,04.00.00,1062.38,9.93,31.63
39,R8979,18/06/2020 05.00,18/06/2020,05.00.00,1062.49,9.89,31.74
39,R8979,18/06/2020 06.00,18/06/2020,06.00.00,1062.20,9.89,31.28
39,R8979,18/06/2020 07.00,18/06/2020,07.00.00,1062.49,9.97,31.32
39,R8979,18/06/2020 08.00,18/06/2020,08.00.00,1062.20,10.05,31.28
39,R8979,18/06/2020 09.00,18/06/2020,09.00.00,1062.20,10.19,31.20
39,R8979,18/06/2020 10.00,18/06/2020,10.00.00,1062.38,10.35,31.38
39,R8979,18/06/2020 11.00,18/06/2020,11.00.00,1062.49,10.45,31.69
39,R8979,18/06/2020 12.00,18/06/2020,12.00.00,1061.91,10.54,31.53
39,R8979,18/06/2020 13.00,18/06/2020,13.00.00,1062.03,10.62,31.98
39,R8979,18/06/2020 14.00,18/06/2020,14.00.00,1061.62,10.63,31.89
39,R8979,18/06/2020 15.00,18/06/2020,15.00.00,1061.44,10.56,32.02
39,R8979,18/06/2020 16.00,18/06/2020,16.00.00,1060.98,10.50,31.55
39,R8979,18/06/2020 17.00,18/06/2020,17.00.00,1060.98,10.47,31.80
39,R8979,18/06/2020 18.00,18/06/2020,18.00.00,1061.15,10.47,32.10
39,R8979,18/06/2020 19.00,18/06/2020,19.00.00,1060.98,10.42,32.05
39,R8979,18/06/2020 20.00,18/06/2020,20.00.00,1060.98,10.35,31.88
39,R8979,18/06/2020 21.00,18/06/2020,21.00.00,1061.73,10.29,32.13
39,R8979,18/06/2020 22.00,18/06/2020,22.00.00,1062.03,10.23,31.98
39,R8979,18/06/2020 23.00,18/06/2020,23.00.00,1062.08,10.17,31.78
39,R8979,19/06/2020 00.00,19/06/2020,00.00.00,1062.08,10.14,31.58
39,R8979,19/06/2020 01.00,19/06/2020,01.00.00,1061.91,10.12,31.66
39,R8979,19/06/2020 02.00,19/06/2020,02.00.00,1061.91,10.10,31.61
39,R8979,19/06/2020 03.00,19/06/2020,03.00.00,1061.73,10.09,31.43
39,R8979,19/06/2020 04.00,19/06/2020,04.00.00,1061.62,10.09,31.24
39,R8979,19/06/2020 05.00,19/06/2020,05.00.00,1061.91,10.09,31.48
39,R8979,19/06/2020 06.00,19/06/2020,06.00.00,1061.73,10.08,31.43
39,R8979,19/06/2020 07.00,19/06/2020,07.00.00,1061.62,10.08,31.24
39,R8979,19/06/2020 08.00,19/06/2020,08.00.00,1061.73,10.12,31.31
39,R8979,19/06/2020 09.00,19/06/2020,09.00.00,1061.85,10.16,31.48
39,R8979,19/06/2020 10.00,19/06/2020,10.00.00,1061.73,10.34,31.43
39,R8979,19/06/2020 11.00,19/06/2020,11.00.00,1062.38,10.37,32.13
39,R8979,19/06/2020 12.00,19/06/2020,12.00.00,1062.78,10.35,31.98
39,R8979,19/06/2020 13.00,19/06/2020,13.00.00,1063.43,10.33,32.50
39,R8979,19/06/2020 14.00,19/06/2020,14.00.00,1063.43,10.37,33.25
39,R8979,19/06/2020 15.00,19/06/2020,15.00.00,1063.43,10.37,32.80
39,R8979,19/06/2020 16.00,19/06/2020,16.00.00,1063.72,10.37,32.92
39,R8979,19/06/2020 17.00,19/06/2020,17.00.00,1063.72,10.37,32.79
39,R8979,19/06/2020 18.00,19/06/2020,18.00.00,1064.48,10.41,33.80
39,R8979,19/06/2020 19.00,19/06/2020,19.00.00,1064.77,10.44,34.22
39,R8979,19/06/2020 20.00,19/06/2020,20.00.00,1065.88,10.46,34.83
39,R8979,19/06/2020 21.00,19/06/2020,21.00.00,1066.93,10.48,35.43
39,R8979,19/06/2020 22.00,19/06/2020,22.00.00,1067.39,10.53,35.72
39,R8979,19/06/2020 23.00,19/06/2020,23.00.00,1067.39,10.53,35.39
39,R8979,20/06/2020 00.00,20/06/2020,00.00.00,1066.75,10.49,34.63
39,R8979,20/06/2020 01.00,20/06/2020,01.00.00,1066.46,10.47,34.28
39,R8979,20/06/2020 02.00,20/06/2020,02.00.00,1066.17,10.45,33.67
39,R8979,20/06/2020 03.00,20/06/2020,03.00.00,1065.99,10.41,33.44
39,R8979,20/06/2020 04.00,20/06/2020,04.00.00,1066.17,10.36,33.37
39,R8979,20/06/2020 05.00,20/06/2020,05.00.00,1066.28,10.35,33.28
39,R8979,20/06/2020 06.00,20/06/2020,06.00.00,1066.63,10.33,33.33
39,R8979,20/06/2020 07.00,20/06/2020,07.00.00,1066.46,10.33,33.03
39,R8979,20/06/2020 08.00,20/06/2020,08.00.00,1066.93,10.36,32.88
39,R8979,20/06/2020 09.00,20/06/2020,09.00.00,1067.39,10.39,32.89
39,R8979,20/06/2020 10.00,20/06/2020,10.00.00,1067.98,10.41,32.98
39,R8979,20/06/2020 11.00,20/06/2020,11.00.00,1068.15,10.45,32.73
39,R8979,20/06/2020 12.00,20/06/2020,12.00.00,1068.62,10.50,32.67
39,R8979,20/06/2020 13.00,20/06/2020,13.00.00,1068.56,10.55,32.61
39,R8979,20/06/2020 14.00,20/06/2020,14.00.00,1068.73,10.59,32.53
39,R8979,20/06/2020 15.00,20/06/2020,15.00.00,1068.91,10.59,32.46
39,R8979,20/06/2020 16.00,20/06/2020,16.00.00,1068.56,10.58,32.41
39,R8979,20/06/2020 17.00,20/06/2020,17.00.00,1068.73,10.53,32.71
39,R8979,20/06/2020 18.00,20/06/2020,18.00.00,1068.73,10.51,32.58
39,R8979,20/06/2020 19.00,20/06/2020,19.00.00,1068.91,10.45,32.53
39,R8979,20/06/2020 20.00,20/06/2020,20.00.00,1068.62,10.39,32.57
39,R8979,20/06/2020 21.00,20/06/2020,21.00.00,1068.73,10.35,32.43
39,R8979,20/06/2020 22.00,20/06/2020,22.00.00,1068.91,10.31,32.48
39,R8979,20/06/2020 23.00,20/06/2020,23.00.00,1068.73,10.25,32.36
39,R8979,21/06/2020 00.00,21/06/2020,00.00.00,1068.44,10.19,32.07
39,R8979,21/06/2020 01.00,21/06/2020,01.00.00,1068.62,10.15,32.12
39,R8979,21/06/2020 02.00,21/06/2020,02.00.00,1068.62,10.15,32.12
39,R8979,21/06/2020 03.00,21/06/2020,03.00.00,1068.27,10.15,31.64
39,R8979,21/06/2020 04.00,21/06/2020,04.00.00,1067.98,10.15,31.80
39,R8979,21/06/2020 05.00,21/06/2020,05.00.00,1067.80,10.13,31.63
39,R8979,21/06/2020 06.00,21/06/2020,06.00.00,1067.86,10.14,31.43
39,R8979,21/06/2020 07.00,21/06/2020,07.00.00,1068.27,10.15,31.64
39,R8979,21/06/2020 08.00,21/06/2020,08.00.00,1068.44,10.21,31.74
39,R8979,21/06/2020 09.00,21/06/2020,09.00.00,1068.33,10.28,31.43
39,R8979,21/06/2020 10.00,21/06/2020,10.00.00,1068.15,10.37,31.63
39,R8979,21/06/2020 11.00,21/06/2020,11.00.00,1068.27,10.48,31.67
39,R8979,21/06/2020 12.00,21/06/2020,12.00.00,1068.27,10.57,31.79
39,R8979,21/06/2020 13.00,21/06/2020,13.00.00,1068.15,10.66,31.93
39,R8979,21/06/2020 14.00,21/06/2020,14.00.00,1068.27,10.72,32.12
39,R8979,21/06/2020 15.00,21/06/2020,15.00.00,1067.86,10.74,32.33
39,R8979,21/06/2020 16.00,21/06/2020,16.00.00,1067.68,10.71,32.16
39,R8979,21/06/2020 17.00,21/06/2020,17.00.00,1067.22,10.66,32.19
39,R8979,21/06/2020 18.00,21/06/2020,18.00.00,1067.22,10.59,32.47
39,R8979,21/06/2020 19.00,21/06/2020,19.00.00,1067.22,10.51,32.34
39,R8979,21/06/2020 20.00,21/06/2020,20.00.00,1067.10,10.43,32.05
39,R8979,21/06/2020 21.00,21/06/2020,21.00.00,1067.22,10.34,32.17
39,R8979,21/06/2020 22.00,21/06/2020,22.00.00,1067.39,10.31,32.09
39,R8979,21/06/2020 23.00,21/06/2020,23.00.00,1067.68,10.29,32.06
39,R8979,22/06/2020 00.00,22/06/2020,00.00.00,1067.68,10.27,32.06
39,R8979,22/06/2020 01.00,22/06/2020,01.00.00,1068.27,10.33,32.77
39,R8979,22/06/2020 02.00,22/06/2020,02.00.00,1069.20,10.41,33.33
39,R8979,22/06/2020 03.00,22/06/2020,03.00.00,1069.96,10.44,34.78
39,R8979,22/06/2020 04.00,22/06/2020,04.00.00,1070.13,10.48,34.76
39,R8979,22/06/2020 05.00,22/06/2020,05.00.00,1070.43,10.47,34.88
39,R8979,22/06/2020 06.00,22/06/2020,06.00.00,1070.60,10.48,34.60
39,R8979,22/06/2020 07.00,22/06/2020,07.00.00,1070.43,10.53,33.63
39,R8979,22/06/2020 08.00,22/06/2020,08.00.00,1070.43,10.51,33.00
39,R8979,22/06/2020 09.00,22/06/2020,09.00.00,1070.89,10.55,32.89
39,R8979,22/06/2020 10.00,22/06/2020,10.00.00,1071.36,10.65,32.96
39,R8979,22/06/2020 11.00,22/06/2020,11.00.00,1072.12,10.72,33.19
39,R8979,22/06/2020 12.00,22/06/2020,12.00.00,1072.12,10.82,32.77
39,R8979,22/06/2020 13.00,22/06/2020,13.00.00,1072.88,10.88,32.70
39,R8979,22/06/2020 14.00,22/06/2020,14.00.00,1072.99,10.92,32.57
39,R8979,22/06/2020 15.00,22/06/2020,15.00.00,1072.99,10.90,32.69
39,R8979,22/06/2020 16.00,22/06/2020,16.00.00,1073.17,10.88,32.62
39,R8979,22/06/2020 17.00,22/06/2020,17.00.00,1072.99,10.78,32.32
39,R8979,22/06/2020 18.00,22/06/2020,18.00.00,1073.17,10.70,32.82
39,R8979,22/06/2020 19.00,22/06/2020,19.00.00,1073.05,10.61,32.25
39,R8979,22/06/2020 20.00,22/06/2020,20.00.00,1072.99,10.51,32.07
39,R8979,22/06/2020 21.00,22/06/2020,21.00.00,1073.34,10.42,32.42
39,R8979,22/06/2020 22.00,22/06/2020,22.00.00,1073.34,10.34,32.47
39,R8979,22/06/2020 23.00,22/06/2020,23.00.00,1073.34,10.25,32.27
39,R8979,23/06/2020 00.00,23/06/2020,00.00.00,1073.63,10.15,32.13
39,R8979,23/06/2020 01.00,23/06/2020,01.00.00,1073.63,10.09,32.01
39,R8979,23/06/2020 02.00,23/06/2020,02.00.00,1073.17,10.02,31.67
39,R8979,23/06/2020 03.00,23/06/2020,03.00.00,1073.17,9.97,31.79
39,R8979,23/06/2020 04.00,23/06/2020,04.00.00,1073.46,9.92,31.91
39,R8979,23/06/2020 05.00,23/06/2020,05.00.00,1073.34,9.90,31.92
39,R8979,23/06/2020 06.00,23/06/2020,06.00.00,1073.75,9.95,31.68
39,R8979,23/06/2020 07.00,23/06/2020,07.00.00,1073.93,10.03,31.63
39,R8979,23/06/2020 08.00,23/06/2020,08.00.00,1074.39,10.12,31.64
39,R8979,23/06/2020 09.00,23/06/2020,09.00.00,1074.39,10.25,31.59
39,R8979,23/06/2020 10.00,23/06/2020,10.00.00,1074.68,10.39,31.56
39,R8979,23/06/2020 11.00,23/06/2020,11.00.00,1074.86,10.49,31.66
39,R8979,23/06/2020 12.00,23/06/2020,12.00.00,1075.15,10.59,31.83
39,R8979,23/06/2020 13.00,23/06/2020,13.00.00,1075.33,10.68,31.88
39,R8979,23/06/2020 14.00,23/06/2020,14.00.00,1075.15,10.73,32.03
39,R8979,23/06/2020 15.00,23/06/2020,15.00.00,1074.98,10.74,31.73
39,R8979,23/06/2020 16.00,23/06/2020,16.00.00,1075.33,10.73,32.13
39,R8979,23/06/2020 17.00,23/06/2020,17.00.00,1074.98,10.68,32.10
39,R8979,23/06/2020 18.00,23/06/2020,18.00.00,1074.98,10.65,32.38
39,R8979,23/06/2020 19.00,23/06/2020,19.00.00,1074.98,10.55,32.15
39,R8979,23/06/2020 20.00,23/06/2020,20.00.00,1074.98,10.49,32.10
39,R8979,23/06/2020 21.00,23/06/2020,21.00.00,1075.27,10.41,32.09
39,R8979,23/06/2020 22.00,23/06/2020,22.00.00,1075.62,10.31,32.07
39,R8979,23/06/2020 23.00,23/06/2020,23.00.00,1075.91,10.25,31.98
39,R8979,24/06/2020 00.00,24/06/2020,00.00.00,1075.91,10.18,31.76
39,R8979,24/06/2020 01.00,24/06/2020,01.00.00,1076.20,10.13,32.00
39,R8979,24/06/2020 02.00,24/06/2020,02.00.00,1076.08,10.09,31.83
39,R8979,24/06/2020 03.00,24/06/2020,03.00.00,1076.08,10.05,31.71
39,R8979,24/06/2020 04.00,24/06/2020,04.00.00,1076.08,10.00,31.71
39,R8979,24/06/2020 05.00,24/06/2020,05.00.00,1076.08,9.98,31.41
39,R8979,24/06/2020 06.00,24/06/2020,06.00.00,1076.20,10.03,31.45
39,R8979,24/06/2020 07.00,24/06/2020,07.00.00,1076.49,10.07,31.62
39,R8979,24/06/2020 08.00,24/06/2020,08.00.00,1076.38,10.17,31.35
39,R8979,24/06/2020 09.00,24/06/2020,09.00.00,1076.55,10.28,31.50
39,R8979,24/06/2020 10.00,24/06/2020,10.00.00,1076.38,10.44,31.48
39,R8979,24/06/2020 11.00,24/06/2020,11.00.00,1076.67,10.55,31.77
39,R8979,24/06/2020 12.00,24/06/2020,12.00.00,1076.67,10.67,31.67
39,R8979,24/06/2020 13.00,24/06/2020,13.00.00,1076.49,10.77,31.69
39,R8979,24/06/2020 14.00,24/06/2020,14.00.00,1076.20,10.84,31.98
39,R8979,24/06/2020 15.00,24/06/2020,15.00.00,1076.08,10.81,32.06
39,R8979,24/06/2020 16.00,24/06/2020,16.00.00,1075.62,10.79,31.67
39,R8979,24/06/2020 17.00,24/06/2020,17.00.00,1075.62,10.72,31.99
39,R8979,24/06/2020 18.00,24/06/2020,18.00.00,1075.15,10.66,31.68
39,R8979,24/06/2020 19.00,24/06/2020,19.00.00,1075.27,10.65,31.84
39,R8979,24/06/2020 20.00,24/06/2020,20.00.00,1075.33,10.57,31.88
39,R8979,24/06/2020 21.00,24/06/2020,21.00.00,1075.62,10.50,31.67
39,R8979,24/06/2020 22.00,24/06/2020,22.00.00,1076.08,10.42,31.91
39,R8979,24/06/2020 23.00,24/06/2020,23.00.00,1076.20,10.37,31.70
39,R8979,25/06/2020 00.00,25/06/2020,00.00.00,1076.20,10.31,31.55
39,R8979,25/06/2020 01.00,25/06/2020,01.00.00,1076.20,10.25,31.55
39,R8979,25/06/2020 02.00,25/06/2020,02.00.00,1075.91,10.20,31.46
39,R8979,25/06/2020 03.00,25/06/2020,03.00.00,1075.73,10.16,31.48
39,R8979,25/06/2020 04.00,25/06/2020,04.00.00,1075.62,10.13,31.72
39,R8979,25/06/2020 05.00,25/06/2020,05.00.00,1075.62,10.10,31.24
39,R8979,25/06/2020 06.00,25/06/2020,06.00.00,1075.44,10.11,31.07
39,R8979,25/06/2020 07.00,25/06/2020,07.00.00,1075.44,10.17,31.07
39,R8979,25/06/2020 08.00,25/06/2020,08.00.00,1075.73,10.27,31.28
39,R8979,25/06/2020 09.00,25/06/2020,09.00.00,1075.33,10.40,31.13
39,R8979,25/06/2020 10.00,25/06/2020,10.00.00,1075.15,10.57,31.28
39,R8979,25/06/2020 11.00,25/06/2020,11.00.00,1074.98,10.73,31.43
39,R8979,25/06/2020 12.00,25/06/2020,12.00.00,1074.86,10.86,31.83
39,R8979,25/06/2020 13.00,25/06/2020,13.00.00,1074.22,10.92,31.69
39,R8979,25/06/2020 14.00,25/06/2020,14.00.00,1073.63,10.96,31.68
39,R8979,25/06/2020 15.00,25/06/2020,15.00.00,1073.17,11.02,31.79
39,R8979,25/06/2020 16.00,25/06/2020,16.00.00,1072.58,10.99,31.83
39,R8979,25/06/2020 17.00,25/06/2020,17.00.00,1071.77,10.94,31.59
39,R8979,25/06/2020 18.00,25/06/2020,18.00.00,1071.36,10.90,31.93
39,R8979,25/06/2020 19.00,25/06/2020,19.00.00,1071.36,10.84,32.01
39,R8979,25/06/2020 20.00,25/06/2020,20.00.00,1071.01,10.74,32.06
39,R8979,25/06/2020 21.00,25/06/2020,21.00.00,1071.01,10.61,31.81
39,R8979,25/06/2020 22.00,25/06/2020,22.00.00,1070.72,10.51,31.72
39,R8979,25/06/2020 23.00,25/06/2020,23.00.00,1070.72,10.45,31.79
39,R8979,26/06/2020 00.00,26/06/2020,00.00.00,1070.60,10.41,31.73
39,R8979,26/06/2020 01.00,26/06/2020,01.00.00,1070.13,10.40,31.58
39,R8979,26/06/2020 02.00,26/06/2020,02.00.00,1069.49,10.37,31.62
39,R8979,26/06/2020 03.00,26/06/2020,03.00.00,1068.62,10.34,31.69
39,R8979,26/06/2020 04.00,26/06/2020,04.00.00,1067.98,10.33,31.55
39,R8979,26/06/2020 05.00,26/06/2020,05.00.00,1067.98,10.31,31.48
39,R8979,26/06/2020 06.00,26/06/2020,06.00.00,1067.98,10.33,31.55
39,R8979,26/06/2020 07.00,26/06/2020,07.00.00,1067.68,10.38,31.31
39,R8979,26/06/2020 08.00,26/06/2020,08.00.00,1066.93,10.46,31.00
39,R8979,26/06/2020 09.00,26/06/2020,09.00.00,1066.58,10.58,31.25
39,R8979,26/06/2020 10.00,26/06/2020,10.00.00,1066.46,10.75,31.38
39,R8979,26/06/2020 11.00,26/06/2020,11.00.00,1065.99,10.86,31.67
39,R8979,26/06/2020 12.00,26/06/2020,12.00.00,1065.70,11.01,31.68
39,R8979,26/06/2020 13.00,26/06/2020,13.00.00,1065.41,11.10,31.76
39,R8979,26/06/2020 14.00,26/06/2020,14.00.00,1064.77,11.18,31.77
39,R8979,26/06/2020 15.00,26/06/2020,15.00.00,1064.01,11.10,32.01
39,R8979,26/06/2020 16.00,26/06/2020,16.00.00,1063.60,11.06,31.68
39,R8979,26/06/2020 17.00,26/06/2020,17.00.00,1062.96,10.97,31.53
39,R8979,26/06/2020 18.00,26/06/2020,18.00.00,1062.78,10.90,31.86
39,R8979,26/06/2020 19.00,26/06/2020,19.00.00,1062.32,10.83,31.89
39,R8979,26/06/2020 20.00,26/06/2020,20.00.00,1061.91,10.76,32.06
39,R8979,26/06/2020 21.00,26/06/2020,21.00.00,1062.49,10.67,32.07
39,R8979,26/06/2020 22.00,26/06/2020,22.00.00,1062.49,10.60,31.94
39,R8979,26/06/2020 23.00,26/06/2020,23.00.00,1062.03,10.51,31.65
39,R8979,27/06/2020 00.00,27/06/2020,00.00.00,1061.73,10.48,31.56
39,R8979,27/06/2020 01.00,27/06/2020,01.00.00,1061.44,10.44,31.44
39,R8979,27/06/2020 02.00,27/06/2020,02.00.00,1060.98,10.41,31.55
39,R8979,27/06/2020 03.00,27/06/2020,03.00.00,1060.68,10.39,31.56
39,R8979,27/06/2020 04.00,27/06/2020,04.00.00,1060.22,10.36,31.42
39,R8979,27/06/2020 05.00,27/06/2020,05.00.00,1059.75,10.35,31.58
39,R8979,27/06/2020 06.00,27/06/2020,06.00.00,1059.58,10.38,31.40
39,R8979,27/06/2020 07.00,27/06/2020,07.00.00,1058.99,10.44,30.94
39,R8979,27/06/2020 08.00,27/06/2020,08.00.00,1058.58,10.52,31.11
39,R8979,27/06/2020 09.00,27/06/2020,09.00.00,1058.53,10.65,31.30
39,R8979,27/06/2020 10.00,27/06/2020,10.00.00,1058.06,10.80,31.21
39,R8979,27/06/2020 11.00,27/06/2020,11.00.00,1057.48,10.95,31.33
39,R8979,27/06/2020 12.00,27/06/2020,12.00.00,1057.13,11.09,31.48
39,R8979,27/06/2020 13.00,27/06/2020,13.00.00,1057.18,11.22,31.91
39,R8979,27/06/2020 14.00,27/06/2020,14.00.00,1056.43,11.23,31.48
39,R8979,27/06/2020 15.00,27/06/2020,15.00.00,1055.32,11.23,31.44
39,R8979,27/06/2020 16.00,27/06/2020,16.00.00,1056.43,11.08,32.28
39,R8979,27/06/2020 17.00,27/06/2020,17.00.00,1056.25,10.96,31.78
39,R8979,27/06/2020 18.00,27/06/2020,18.00.00,1055.78,10.84,31.93
39,R8979,27/06/2020 19.00,27/06/2020,19.00.00,1055.61,10.78,31.96
39,R8979,27/06/2020 20.00,27/06/2020,20.00.00,1055.78,10.71,32.06
39,R8979,27/06/2020 21.00,27/06/2020,21.00.00,1055.96,10.67,32.06
39,R8979,27/06/2020 22.00,27/06/2020,22.00.00,1055.96,10.62,31.86
39,R8979,27/06/2020 23.00,27/06/2020,23.00.00,1055.96,10.57,31.73
39,R8979,28/06/2020 00.00,28/06/2020,00.00.00,1055.78,10.56,32.06
39,R8979,28/06/2020 01.00,28/06/2020,01.00.00,1056.13,10.53,32.08
39,R8979,28/06/2020 02.00,28/06/2020,02.00.00,1055.38,10.52,31.53
39,R8979,28/06/2020 03.00,28/06/2020,03.00.00,1055.32,10.49,31.97
39,R8979,28/06/2020 04.00,28/06/2020,04.00.00,1055.03,10.49,32.10
39,R8979,28/06/2020 05.00,28/06/2020,05.00.00,1054.85,10.49,31.85
39,R8979,28/06/2020 06.00,28/06/2020,06.00.00,1055.20,10.49,31.80
39,R8979,28/06/2020 07.00,28/06/2020,07.00.00,1055.20,10.51,31.85
39,R8979,28/06/2020 08.00,28/06/2020,08.00.00,1055.67,10.55,31.69
39,R8979,28/06/2020 09.00,28/06/2020,09.00.00,1056.08,10.58,31.85
39,R8979,28/06/2020 10.00,28/06/2020,10.00.00,1056.37,10.62,31.52
39,R8979,28/06/2020 11.00,28/06/2020,11.00.00,1056.72,10.63,31.79
39,R8979,28/06/2020 12.00,28/06/2020,12.00.00,1056.83,10.65,31.86
39,R8979,28/06/2020 13.00,28/06/2020,13.00.00,1056.89,10.69,31.59
39,R8979,28/06/2020 14.00,28/06/2020,14.00.00,1057.30,10.78,31.83
39,R8979,28/06/2020 15.00,28/06/2020,15.00.00,1057.48,10.84,31.80
39,R8979,28/06/2020 16.00,28/06/2020,16.00.00,1057.77,10.86,31.99
39,R8979,28/06/2020 17.00,28/06/2020,17.00.00,1058.23,10.79,31.76
39,R8979,28/06/2020 18.00,28/06/2020,18.00.00,1058.41,10.76,31.98
39,R8979,28/06/2020 19.00,28/06/2020,19.00.00,1058.41,10.69,31.93
39,R8979,28/06/2020 20.00,28/06/2020,20.00.00,1058.53,10.60,31.90
39,R8979,28/06/2020 21.00,28/06/2020,21.00.00,1058.35,10.53,31.98
39,R8979,28/06/2020 22.00,28/06/2020,22.00.00,1058.41,10.45,31.91
39,R8979,28/06/2020 23.00,28/06/2020,23.00.00,1058.35,10.35,31.93
39,R8979,29/06/2020 00.00,29/06/2020,00.00.00,1058.23,10.30,31.93
39,R8979,29/06/2020 01.00,29/06/2020,01.00.00,1057.94,10.29,31.69
39,R8979,29/06/2020 02.00,29/06/2020,02.00.00,1057.77,10.27,31.64
39,R8979,29/06/2020 03.00,29/06/2020,03.00.00,1057.13,10.27,31.38
39,R8979,29/06/2020 04.00,29/06/2020,04.00.00,1057.01,10.24,31.46
39,R8979,29/06/2020 05.00,29/06/2020,05.00.00,1056.25,10.25,31.38
39,R8979,29/06/2020 06.00,29/06/2020,06.00.00,1056.08,10.27,31.53
39,R8979,29/06/2020 07.00,29/06/2020,07.00.00,1055.78,10.29,31.23
39,R8979,29/06/2020 08.00,29/06/2020,08.00.00,1055.49,10.39,31.32
39,R8979,29/06/2020 09.00,29/06/2020,09.00.00,1055.32,10.49,31.42
39,R8979,29/06/2020 10.00,29/06/2020,10.00.00,1055.49,10.51,31.97
39,R8979,29/06/2020 11.00,29/06/2020,11.00.00,1055.49,10.57,31.72
39,R8979,29/06/2020 12.00,29/06/2020,12.00.00,1055.32,10.57,31.84
39,R8979,29/06/2020 13.00,29/06/2020,13.00.00,1055.49,10.64,32.02
39,R8979,29/06/2020 14.00,29/06/2020,14.00.00,1055.20,10.60,32.05
39,R8979,29/06/2020 15.00,29/06/2020,15.00.00,1054.85,10.62,31.70
39,R8979,29/06/2020 16.00,29/06/2020,16.00.00,1054.15,10.64,31.68
